make_id,model_id,year,cylinder_capacity,km,color,region,price,fuel_type_id,transmission_id,traction_id,age
64,780,2018,8100,68200,-1,0,7890000,0,0,-1,6
40,471,2015,1500,102749,-1,0,5490000,0,0,-1,9
11,180,2004,1400,104000,-1,0,2850000,0,0,0,20
63,1722,2021,0,31000,-1,0,12790000,0,0,-1,3
64,781,2016,1600,78700,-1,6,10200000,0,0,0,8
50,664,2015,0,75900,3,5,41900000,1,1,1,9
20,298,2020,2000,53400,1,3,17990000,0,1,0,4
33,5994,2021,1500,54305,-1,6,12790000,0,0,0,3
26,321,2013,3500,174000,-1,5,9890000,0,1,1,11
40,470,2021,0,59000,-1,0,18600000,0,1,-1,3
40,475,2020,2200,140000,-1,0,19000000,1,0,1,4
4,890,2021,1400,400000,-1,0,26700000,0,1,0,3
43,588,2010,1800,170000,-1,0,4500000,0,1,0,14
27,334,2023,0,12000,-1,7,24990000,0,1,-1,1
60,727,2017,2000,65568,-1,6,11690000,0,1,1,7
47,1209,2015,1600,100000,-1,3,6000000,0,0,0,9
47,616,2015,2000,81000,-1,0,7480000,0,0,0,9
27,338,2023,2200,13500,1,0,32900000,1,1,1,1
63,756,2004,0,198000,-1,0,3000000,0,0,-1,20
33,393,2015,2000,126000,-1,12,12800000,0,0,-1,9
33,410,2019,0,45600,8,0,6680000,0,0,-1,5
27,5588,2023,0,7800,-1,0,12980000,0,0,-1,1
59,719,2016,2000,140200,-1,3,8200000,1,0,0,8
60,728,2021,0,48468,7,0,27390000,0,1,-1,3
27,353,2018,1400,49550,-1,5,8500000,0,0,0,6
22,304,2014,0,154000,-1,0,3100000,0,0,-1,10
20,285,2014,2000,136900,-1,10,6700000,0,1,-1,10
11,908,2012,0,123000,-1,0,4200000,0,0,-1,12
45,602,2018,2400,133603,5,0,5100000,1,0,1,6
13,5957,2020,2000,87570,3,0,18490000,1,0,-1,4
42,575,2020,1300,23519,-1,0,21900000,0,1,0,4
33,400,2019,1400,64000,-1,0,8500000,0,0,0,5
64,780,2020,1600,20000,-1,0,7690000,0,0,-1,4
16,236,2019,6700,126485,-1,0,6600000,0,0,-1,5
52,832,2011,0,193000,-1,3,5150000,0,0,-1,13
59,717,2022,2200,25000,-1,1,28800000,1,1,1,2
63,757,2012,1300,153000,6,2,6990000,0,0,0,12
6,1698,2017,2000,133000,3,0,18290000,0,1,-1,7
11,169,2018,2500,130361,1,0,9800000,1,0,0,6
19,269,2003,1300,252000,-1,5,1600000,0,0,-1,21
26,322,2018,3500,78000,-1,0,18990990,0,1,1,6
27,1691,2019,1200,62000,-1,8,7980000,0,0,0,5
11,156,2023,0,6800,-1,3,44500000,0,1,1,1
33,397,2001,0,190000,-1,0,2500000,0,0,-1,23
38,830,2017,2200,160000,-1,7,10500000,1,0,-1,7
64,1335,2012,2000,339700,-1,0,8490000,1,0,-1,12
49,642,2018,1600,186000,-1,0,6500000,1,0,0,6
20,299,2014,0,79282,-1,11,8300000,0,0,-1,10
30,374,2014,0,80000,-1,0,15680000,0,1,-1,10
20,299,2017,1600,66500,-1,0,8200000,0,0,0,7
11,180,2011,1400,180000,-1,0,1800000,0,0,-1,13
40,470,2003,1600,151000,-1,5,3400000,0,0,0,21
52,683,2013,2500,123800,-1,10,6100000,0,1,0,11
6,5971,2021,2000,44000,0,0,29480000,0,1,-1,3
45,602,2017,2400,179000,-1,2,14300000,1,0,-1,7
4,5571,2020,1400,31013,1,5,20990000,0,1,0,4
43,586,2022,1500,0,-1,0,8450000,0,0,-1,2
43,5586,2021,0,40097,5,0,9590000,0,0,-1,3
20,293,2016,3500,103000,6,3,18790000,0,1,0,8
61,747,2018,2400,51225,0,0,12990000,0,1,-1,6
49,654,2022,1600,18000,-1,0,16500000,0,1,0,2
47,616,2017,2000,82600,-1,3,9390000,0,0,-1,7
45,602,2018,2400,85500,8,0,13980000,1,0,-1,6
19,267,2015,0,181000,-1,0,5950000,0,0,-1,9
64,792,2020,2000,128154,-1,1,17490000,1,0,1,4
63,760,2013,2000,76715,-1,0,8690000,0,0,0,11
38,830,2017,2200,128000,-1,0,9900000,1,0,0,7
61,746,2007,1600,148000,-1,0,6000000,0,0,-1,17
33,414,2019,2500,78868,-1,0,18500000,1,0,-1,5
49,657,2014,1600,170000,-1,0,7500000,1,0,0,10
52,5600,2018,0,90000,0,2,9990000,0,0,0,6
45,1189,2019,1500,49330,-1,8,14500000,0,0,-1,5
26,326,2010,2400,178000,-1,0,7600000,0,1,1,14
33,396,2020,2200,52000,-1,8,30600000,1,1,1,4
11,169,2020,2500,88379,-1,12,12790000,1,0,1,4
32,5910,2021,2500,48658,-1,0,11480000,1,0,-1,3
42,1378,2021,1600,14900,-1,0,28500000,0,1,0,3
48,6074,2018,1200,71000,-1,0,10490000,0,0,0,6
63,756,2020,1500,80000,-1,5,16000000,0,0,0,4
47,609,2021,2500,38200,-1,0,13490000,0,1,0,3
202,5643,2021,1400,700000,-1,6,13000000,0,0,0,3
49,650,2018,0,70000,-1,0,17200000,1,0,-1,6
27,353,2008,1500,170,-1,11,4600000,1,0,-1,16
61,747,2016,2400,83881,-1,0,8500000,0,0,0,8
6,68,2019,3000,62500,1,0,39990000,0,1,1,5
49,657,2018,0,159000,-1,0,7500000,1,1,-1,6
27,334,2023,0,10000,-1,0,21980000,0,1,-1,1
33,410,2010,1100,187000,-1,0,3400000,0,0,-1,14
47,609,2021,2500,25000,-1,0,14000000,0,1,-1,3
27,346,2019,1200,71000,-1,1,7000000,0,0,-1,5
47,613,2011,0,140000,-1,8,2800000,1,0,-1,13
63,6061,2023,1200,6000,-1,0,12980000,0,0,0,1
72,1409,2021,0,19000,-1,5,16990000,0,0,-1,3
49,654,2014,1600,131000,-1,0,10500000,1,0,0,10
11,1808,2022,1800,26000,-1,7,14000000,0,0,-1,2
19,269,2006,1200,185000,-1,0,2600000,0,0,0,18
60,728,2017,2000,145000,-1,4,16000000,1,1,1,7
49,810,2018,1600,83000,-1,4,7690000,1,0,0,6
64,780,2021,2500,0,-1,0,2500000,0,0,-1,3
64,774,2018,2000,74756,-1,6,18490000,0,1,-1,6
31,385,2011,2400,116100,-1,7,7800000,0,1,1,13
15,226,2009,1500,195000,-1,3,3500000,0,0,-1,15
63,756,2017,1500,115000,-1,5,8500000,0,0,-1,7
11,155,2014,1600,130000,-1,0,5800000,0,1,0,10
33,5994,2021,1500,29000,-1,0,16000000,0,1,0,3
45,602,2015,2500,178000,-1,6,10500000,1,0,-1,9
40,474,2019,2000,95000,-1,0,17990000,0,1,0,5
27,338,2013,2400,157000,-1,8,13000000,0,1,0,11
49,1360,2021,0,75000,-1,0,16100000,1,1,-1,3
60,728,2019,2000,89000,-1,6,17500000,0,1,1,5
61,736,2016,1200,105000,-1,0,6300000,0,0,0,8
61,736,2021,0,20000,-1,0,10200000,0,0,-1,3
60,723,2016,0,79000,-1,11,11490000,0,0,1,8
27,1691,2023,1200,12000,-1,1,8799990,0,0,0,1
44,595,2021,1500,42000,-1,0,22900000,0,1,0,3
33,407,2009,1600,162,-1,0,2980000,0,0,-1,15
13,201,2017,1200,145000,-1,3,7000000,0,0,-1,7
213,6046,2021,2700,17000,-1,3,12500000,0,0,1,3
11,176,2013,2400,134000,-1,12,9200000,0,1,1,11
27,334,2017,2000,93000,-1,0,11000000,0,1,1,7
11,177,2016,6200,65000,-1,0,30980000,0,1,0,8
61,750,2018,1400,90000,-1,11,7700000,0,0,-1,6
20,284,2021,3200,80500,-1,1,21990000,1,1,1,3
11,180,2011,1400,199000,-1,1,4300000,0,0,-1,13
47,616,2015,0,120000,-1,3,10500000,0,0,-1,9
27,334,2017,2000,130000,-1,1,12990000,1,0,-1,7
33,5947,2024,0,185,-1,0,20490000,0,1,-1,0
33,393,2010,2000,270000,-1,6,7500000,1,0,0,14
20,298,2020,2000,36800,-1,0,19490000,0,1,0,4
31,1637,2020,1700,46000,-1,8,15200000,0,1,0,4
61,746,2013,0,80300,-1,0,11590000,0,1,-1,11
10,5880,2022,1500,19000,-1,2,10900000,0,0,0,2
61,1487,2016,1400,108000,-1,0,6400000,0,0,0,8
13,201,2020,0,92000,-1,3,9700000,1,0,-1,4
20,299,2019,1500,59000,-1,8,9890000,0,0,-1,5
33,410,2023,1000,16500,-1,4,9200000,0,0,0,1
63,763,2021,0,32090,1,0,20490000,2,1,-1,3
27,1471,2023,0,758,-1,3,13980000,0,0,-1,1
47,613,2013,2500,220000,-1,1,10490000,1,0,1,11
61,750,2017,1400,135000,-1,6,7800000,0,0,0,7
33,396,2008,0,230000,-1,0,6400000,1,1,-1,16
42,1465,2021,0,60000,0,0,65000000,1,1,-1,3
47,624,2016,1600,97000,-1,0,5000000,0,0,-1,8
27,338,2012,2400,166000,-1,0,9000000,0,1,1,12
20,298,2019,0,45000,-1,5,22490000,0,1,0,5
20,284,2018,0,136000,-1,2,15956500,1,0,-1,6
42,1378,2019,1600,76000,-1,0,20300000,0,1,0,5
33,401,2016,1400,127500,-1,3,5500000,0,0,-1,8
47,616,2015,2000,185000,-1,0,8150000,0,1,0,9
33,5947,2021,1600,39000,-1,0,15000000,0,0,0,3
60,723,2012,2000,160000,-1,0,8800000,0,0,1,12
61,734,2021,1600,34000,-1,0,12800000,0,1,0,3
33,400,2022,0,19000,-1,5,12100000,0,0,-1,2
13,200,2009,1600,112000,-1,0,3500000,0,0,0,15
202,5644,2019,2400,53000,-1,3,16800000,1,0,1,5
47,609,2017,2500,60102,6,5,14090000,0,1,1,7
31,385,2013,2400,180000,-1,0,7500000,0,1,-1,11
11,1693,2017,1400,69000,-1,0,6290000,0,0,-1,7
20,284,2021,3200,56502,-1,0,28750000,1,1,1,3
52,685,2014,2000,80000,-1,0,5800000,0,0,-1,10
64,783,2017,1400,143000,-1,0,6500000,0,1,-1,7
40,473,2008,5500,122000,-1,2,5500000,0,1,1,16
23,5940,2018,0,130000,-1,7,9900000,1,0,-1,6
49,810,2021,1500,39000,-1,1,12790000,1,0,0,3
59,721,2022,0,29377,5,2,13390000,0,0,-1,2
60,728,2014,2000,135000,-1,6,11000000,0,0,1,10
63,1312,1992,1500,111,-1,5,600000,0,0,-1,32
64,783,2017,1400,120000,-1,3,8000000,0,0,0,7
40,474,2021,2000,5300,-1,0,19200000,0,1,0,3
52,685,2016,1600,102000,-1,0,6390000,0,0,0,8
47,610,2021,1600,41000,-1,0,10280000,0,0,-1,3
42,571,2015,1600,84000,-1,0,15000000,0,1,0,9
19,1640,2016,5000,76000,-1,0,8999990,0,0,-1,8
43,5988,2023,4000,4000,-1,11,12850000,0,0,-1,1
64,1336,2017,1600,75000,-1,1,10100000,1,0,-1,7
11,161,2006,1600,10000,-1,9,1800000,0,0,-1,18
59,720,2022,2200,25000,-1,11,17000000,1,0,0,2
47,610,2021,1600,39000,-1,0,10990000,0,1,0,3
63,766,2019,0,112200,-1,0,19990000,0,1,1,5
47,610,2023,0,4182,-1,0,11690000,0,0,-1,1
64,780,2021,1600,65000,-1,0,7250000,0,0,0,3
211,5979,2021,1500,39000,-1,0,9500000,0,0,0,3
33,5994,2022,1500,31000,-1,0,14790000,0,1,0,2
63,762,2016,0,100200,-1,0,23500000,1,1,1,8
52,819,2017,1600,63000,-1,0,6500000,0,0,-1,7
64,1328,2023,0,18037,-1,4,23690000,0,1,-1,1
19,266,2019,1400,77000,-1,0,7000000,0,0,0,5
56,700,2021,1400,12900,-1,0,16980000,0,1,-1,3
47,1454,2019,0,230000,-1,2,9300000,1,0,0,5
52,819,2022,1600,58660,6,2,6990000,0,0,0,2
49,658,2012,0,100000000,-1,0,3900000,0,0,-1,12
40,470,2015,2000,145000,-1,0,11290000,0,1,0,9
29,1145,2017,2800,300000,-1,7,14000000,1,0,-1,7
63,756,2016,1500,104000,-1,0,7000000,0,0,0,8
47,1454,2018,0,82459,-1,6,19450000,1,0,-1,6
9,1673,2021,1500,54778,-1,0,7990000,0,0,-1,3
63,760,2008,0,221671,-1,2,6290000,0,0,-1,16
19,267,2016,0,246931,-1,0,6200000,0,0,-1,8
47,609,2017,2500,46950,0,2,11490000,0,1,0,7
27,334,2021,2000,48000,-1,7,17000000,0,1,0,3
40,471,2011,1500,125000,-1,11,5600000,0,0,0,13
11,154,2015,1200,0,-1,2,4500000,0,0,-1,9
52,5600,2021,1600,60000,1,0,11290000,0,0,0,3
34,5912,2021,0,78600,6,0,46990000,1,1,-1,3
40,474,2018,2000,85000,-1,0,16790000,0,1,-1,6
49,657,2021,0,36400,-1,0,16150000,0,0,-1,3
27,6152,2023,0,6000,0,0,19990000,2,1,-1,1
48,636,2014,0,98500,-1,0,5790000,0,0,-1,10
27,334,2022,2000,43017,-1,2,19990000,1,1,0,2
64,792,2012,2000,253000,-1,4,11000000,1,0,0,12
60,727,2019,2000,35800,8,0,13700000,0,1,1,5
42,1185,2018,0,38000,3,5,49690000,0,1,-1,6
20,286,2019,0,33919,1,0,21900000,0,1,0,5
4,56,2014,1800,128000,-1,0,13100000,0,0,0,10
34,423,2017,2000,98000,-1,0,19700000,0,1,1,7
49,659,2003,1400,280000,-1,3,1200000,0,0,0,21
47,609,2018,2500,72160,-1,1,11800000,0,1,0,6
33,5885,2021,1400,64000,0,5,7590000,0,0,0,3
11,163,1998,2300,120000,-1,0,2800000,0,0,-1,26
11,1806,2019,1400,85000,-1,3,7990000,0,0,-1,5
63,6061,2023,1500,20600,-1,0,12980000,0,1,-1,1
42,564,2018,0,97500,-1,3,30990000,0,1,-1,6
61,750,2022,1400,52200,4,3,9990000,0,0,0,2
52,683,2018,2500,44000,6,5,12990000,0,1,0,6
6,118,1990,0,105000,5,3,6500000,0,0,-1,34
45,601,2015,1600,98000,6,0,6700000,0,1,0,9
52,5989,2021,1000,40900,-1,2,6800000,0,0,0,3
61,752,2014,800,128000,-1,0,3600000,0,0,0,10
60,728,2011,2000,184500,-1,0,7600000,0,1,1,13
49,1360,2021,0,11000,-1,1,16000000,0,0,-1,3
57,709,2024,0,637,-1,0,15990000,0,0,-1,0
52,833,2008,1600,115000,-1,0,3800000,0,1,0,16
60,725,2012,0,240000,-1,4,5900000,0,1,-1,12
13,201,2005,0,195000,-1,0,3450000,0,0,-1,19
48,6074,2023,1200,9800,1,0,14790000,0,1,0,1
7,898,2015,1500,93000,-1,0,6000000,0,0,-1,9
11,908,2011,0,90000,-1,1,3000000,0,0,-1,13
10,5882,2021,1500,60000,-1,0,9000000,0,0,0,3
33,393,2016,3500,135000,-1,0,11790000,1,0,1,8
47,609,2020,2500,34309,4,5,15590000,0,1,0,4
47,610,2023,1600,27627,19,5,12990000,0,0,0,1
61,5868,2022,1200,27800,-1,1,8490000,0,0,0,2
47,616,2021,2000,17000,-1,0,12500000,0,0,-1,3
6,110,2017,2000,65000,-1,0,19990000,0,1,-1,7
9,823,2021,1600,38130,-1,0,9500000,0,0,0,3
59,721,2015,2000,195000,-1,6,7500000,1,0,0,9
11,169,2011,0,186000,-1,1,8500000,1,0,-1,13
61,734,2018,1600,44500,-1,8,13200000,0,1,0,6
45,602,2017,2400,157000,-1,5,12500000,1,0,0,7
47,616,2012,0,142000,-1,0,6900000,0,0,-1,12
42,1374,2016,2000,86000,-1,15,11550000,1,1,-1,8
47,1209,2012,4200,34000,-1,9,4200000,0,1,-1,12
40,470,2014,0,141000,-1,0,7000000,0,1,-1,10
49,1360,2008,0,7532,-1,0,18290000,0,1,-1,16
27,353,2020,1400,63000,-1,0,8580000,0,0,1,4
11,156,2021,5300,50000,-1,0,35200000,0,1,1,3
11,1806,2017,1400,91000,-1,10,7500000,0,0,-1,7
20,287,2022,0,27000,-1,5,29000000,0,1,-1,2
27,353,2019,1400,59280,-1,0,8300000,0,0,0,5
47,1215,1998,4000,218070,-1,11,4000000,0,0,0,26
61,736,2013,1400,102000,1,0,5290000,0,0,0,11
61,747,2009,2000,180000,-1,0,6300000,0,0,0,15
13,974,2017,6000,126000,-1,0,10500000,1,0,-1,7
33,5947,2021,1600,33000,-1,3,12800000,0,0,0,3
20,299,2017,1600,66000,-1,0,7999999,0,0,0,7
33,393,2017,2000,100000000,-1,11,10900000,0,1,0,7
202,5646,2022,6700,49000,-1,6,73490000,1,1,1,2
61,735,2011,1600,100000,-1,3,6700000,0,0,0,13
4,43,2020,2000,26500,-1,0,35000000,0,1,1,4
47,620,2014,2500,192800,0,0,8980000,0,1,-1,10
33,409,2023,1500,9000,-1,2,16000000,0,0,0,1
60,727,2017,2000,50000,0,0,11490000,0,1,1,7
64,792,2018,2000,173000,-1,8,19500000,1,1,1,6
49,644,2013,1600,230000,-1,0,9200000,1,0,0,11
13,202,2016,1200,300,-1,0,5300000,1,0,0,8
33,5885,2021,1400,36500,-1,6,7590000,0,0,0,3
33,1155,2006,0,100000000,-1,0,8500000,1,0,-1,18
52,682,2005,0,220000,-1,0,2300000,0,0,-1,19
49,650,2020,1600,108732,-1,1,17500000,1,1,-1,4
33,396,2013,2400,84000,-1,6,11800000,0,0,0,11
11,149,2019,3600,19000,-1,0,25000000,0,1,0,5
47,1215,1999,2400,362000,-1,0,4500000,0,0,0,25
20,284,2006,2300,243000,-1,3,4850000,0,0,0,18
61,736,2020,0,43259,0,0,9290000,0,0,-1,4
27,340,2012,2500,250000,2,0,10690000,1,0,-1,12
52,684,2019,3200,11786,-1,0,20500000,3,1,-1,5
61,736,2018,1200,81542,-1,6,6990000,0,0,-1,6
4,57,2012,0,140,-1,4,12000000,0,1,-1,12
64,781,2015,1600,100000,-1,0,8890000,0,0,0,9
52,819,2017,1600,118520,-1,0,4800000,0,0,-1,7
64,776,2018,1600,101000,0,0,8690000,0,0,-1,6
63,762,2022,0,71251,-1,11,15900000,1,0,-1,2
20,285,2016,2000,99000,-1,3,8800000,0,1,-1,8
43,5586,2023,1500,4500,5,0,11274000,0,1,0,1
11,156,2020,5300,84000,6,0,33590000,0,1,1,4
49,810,2018,1600,50000,0,0,11990000,1,0,0,6
47,616,2018,2000,65000,-1,5,10300000,0,1,-1,6
43,1828,2019,1500,38600,-1,11,9900000,0,0,-1,5
11,180,2007,1400,185500,-1,3,3500000,0,0,0,17
13,201,2013,0,300000,-1,8,6800000,1,0,-1,11
33,409,2004,0,99000,-1,10,4900000,0,0,-1,20
47,616,2016,0,108000,-1,0,9090000,0,0,-1,8
26,322,2014,3500,165000,-1,0,11300000,0,1,-1,10
45,598,2024,2500,800,4,0,31500000,0,1,1,0
63,760,2013,0,121000,-1,0,7800000,0,1,-1,11
52,819,2015,1600,165000,-1,0,8200000,0,0,-1,9
42,575,2017,0,74000,-1,8,16900000,0,1,-1,7
33,414,2017,2500,151000,0,0,11980000,1,0,-1,7
20,1096,2021,0,37000,-1,0,22000000,0,1,-1,3
20,293,2020,3500,62000,5,0,34900000,0,1,1,4
60,728,2023,2000,21900,0,0,22990000,0,1,1,1
47,609,2022,2500,43000,-1,3,16490000,0,1,0,2
47,610,2019,1600,220000,-1,0,10000000,0,0,0,5
45,602,2021,2400,77772,-1,0,15990000,1,0,0,3
45,602,2015,2500,220000,-1,1,9000000,1,0,-1,9
64,774,2017,2000,34000,-1,0,14800000,0,1,1,7
55,698,2010,1600,230000,-1,4,4800000,0,1,-1,14
15,226,2015,1500,116000,-1,12,9000000,0,1,-1,9
61,747,2013,0,109296,-1,0,9500000,0,1,-1,11
6,1449,2015,3000,126000,-1,0,24500000,0,1,-1,9
43,5587,2019,1400,50000,-1,4,8500000,0,1,0,5
64,777,2021,1600,28254,-1,0,10890000,0,0,-1,3
42,512,2006,0,120000,-1,5,10990000,0,1,-1,18
64,781,2018,1600,76000,4,3,9990000,0,0,0,6
27,353,2016,1400,50596,-1,4,6700000,0,0,0,8
35,1715,2019,2500,66000,0,0,27900000,2,1,-1,5
52,679,2019,3000,13034,-1,9,22950000,0,1,-1,5
64,774,2013,0,139299,-1,10,10300000,0,0,-1,11
13,201,2020,1600,63000,-1,0,10500000,1,0,-1,4
44,6078,2009,0,44000,-1,3,9500000,0,1,-1,15
60,728,2021,0,20400,4,0,26090000,0,1,-1,3
50,663,2017,0,15900,5,0,65900000,0,0,-1,7
11,149,2015,3600,123200,0,0,11990000,0,1,1,9
44,6078,2019,0,23330,5,0,23895420,0,1,-1,5
63,760,2014,0,145132,1,0,9900000,0,1,-1,10
23,306,2021,0,48718,-1,0,6980000,0,0,-1,3
49,659,2006,0,300000,-1,0,530000,0,0,-1,18
65,800,2016,2000,91500,-1,0,14990000,0,1,0,8
31,382,2019,3600,59500,1,1,22900000,0,1,0,5
49,642,2018,1600,160000,-1,4,6190000,1,0,0,6
64,780,2022,1600,35700,1,0,7680000,0,0,0,2
61,5868,2023,1200,10000,-1,0,8990000,0,0,0,1
6,79,2021,2000,62000,-1,5,38450000,1,1,1,3
59,719,2016,2000,98000,-1,0,9870000,1,0,-1,8
11,820,2014,1800,187000,-1,4,7850000,0,0,0,10
57,708,2017,0,182000,-1,3,15600000,1,1,-1,7
11,180,2011,1400,189900,-1,11,3800000,0,0,0,13
47,616,2019,2000,67000,-1,0,10900000,0,0,-1,5
64,777,2008,1400,150000,-1,2,4690000,0,0,-1,16
40,474,2015,2000,175000,-1,10,10500000,0,1,0,9
13,201,2015,0,185000,-1,0,6300000,1,0,-1,9
60,727,2008,0,190000,-1,10,6400000,0,0,-1,16
45,602,2014,2500,145000,-1,0,7200000,1,0,-1,10
33,407,2010,1600,258000,-1,11,5800000,0,0,0,14
11,156,2016,5300,288000,-1,6,17800000,0,1,1,8
19,1036,2020,1400,63100,-1,0,8490000,0,0,-1,4
33,395,2013,1600,141000,-1,0,5790000,0,0,-1,11
49,657,2018,1600,70000,-1,0,15500000,0,1,0,6
11,163,1997,0,140000,-1,12,3400000,0,0,-1,27
64,780,2017,1600,105000,-1,0,4800000,0,0,0,7
40,470,2017,2500,92000,-1,7,11500000,0,1,-1,7
11,180,2007,1400,24000,-1,0,4100000,0,0,-1,17
49,810,2016,0,44407,3,0,13990000,0,0,-1,8
27,338,2009,0,134000,-1,2,7200000,0,1,-1,15
27,353,2017,1600,67000,-1,7,8700000,0,1,0,7
112,5590,2021,2800,40000,-1,0,13500000,1,0,-1,3
11,1693,2018,1400,55200,-1,-1,7000000,0,0,-1,6
16,240,2014,2400,79515,-1,4,9800000,0,1,0,10
49,657,2012,1600,102000,-1,6,7290000,0,1,-1,12
29,6000,2022,0,60642,-1,2,8690000,0,0,0,2
45,602,2018,2400,182000,-1,0,13000000,1,0,-1,6
13,200,2019,1200,37500,1,2,11790000,0,0,0,5
63,762,2018,2400,110200,-1,5,13490000,1,0,1,6
6,68,2015,0,110000,-1,0,24999990,0,1,-1,9
49,650,2008,0,26191,-1,0,22490000,0,1,-1,16
38,453,2009,0,300000,-1,1,3300000,1,0,-1,15
27,346,2012,1100,99000,-1,15,2300000,0,0,-1,12
47,1454,2018,2300,164627,-1,0,9500000,1,0,0,6
40,470,2014,0,94000,-1,0,9800000,0,0,-1,10
52,687,2018,1100,75000,-1,0,8000000,0,0,0,6
42,1831,2022,3000,9600,6,0,57970000,0,1,1,2
27,1142,2005,2000,230000,-1,0,5600000,0,0,-1,19
11,154,2019,0,52000,-1,0,5500000,0,0,-1,5
14,221,2001,1500,240000,-1,0,1100000,0,0,-1,23
40,468,2019,0,50895,6,0,13790000,0,0,-1,5
29,5889,2022,6000,65000,-1,0,13190000,1,0,0,2
59,720,2021,2200,91644,-1,0,16990000,1,0,0,3
20,299,2010,0,153350,-1,3,4900000,0,0,-1,14
33,408,2018,0,195000,-1,1,18500000,1,1,-1,6
45,602,2013,2500,225000,-1,0,10000000,1,0,0,11
47,616,2018,2000,95000,-1,0,9700000,0,0,-1,6
13,213,2021,1600,42000,-1,6,10490000,1,0,-1,3
63,756,2020,1500,31214,1,0,10290000,0,0,-1,4
13,200,2010,1600,215000,-1,0,6500000,1,0,0,14
63,760,2017,2000,41000,-1,4,13990000,0,0,0,7
6,116,2014,2000,84000,-1,0,14690000,0,1,-1,10
27,350,2011,0,110000,-1,7,5000000,0,0,-1,13
47,610,2016,1600,95000,-1,0,7500000,0,1,0,8
60,723,2019,0,48000,-1,0,16900000,0,1,-1,5
11,180,2006,2600,168500,-1,2,2600000,0,0,-1,18
27,338,2013,2400,173000,-1,0,9990000,0,1,-1,11
64,780,2018,1600,101716,-1,0,7000000,0,0,0,6
61,736,2018,0,84000,-1,0,7800000,0,0,-1,6
64,774,2019,2000,70000,-1,0,20990000,0,1,1,5
40,475,2022,3000,47000,-1,0,27990000,1,1,1,2
59,720,2020,2200,47000,-1,3,22000000,1,1,1,4
7,1712,2020,1500,52000,-1,1,7500000,0,0,-1,4
33,5864,2019,3300,38000,-1,0,26900000,0,1,1,5
20,299,2018,1500,55000,-1,0,11000000,0,1,0,6
27,340,2010,2500,240000,-1,0,8000000,1,0,0,14
26,321,2010,3500,308000,-1,0,12350000,0,1,-1,14
61,752,2017,0,77000,-1,0,3700000,0,0,-1,7
64,774,2020,1400,55000,1,0,15790000,0,1,0,4
20,299,2013,1600,85000,-1,10,6500000,0,0,0,11
33,396,2017,0,116000,-1,4,13390000,0,0,-1,7
6,5803,2022,0,49200,1,0,32000000,1,1,-1,2
42,542,2015,2000,98000,-1,0,19980000,0,1,0,9
49,642,2020,0,70000,-1,8,10680000,1,0,-1,4
49,654,2018,1200,42000,-1,0,11950000,0,0,0,6
45,599,2005,3500,240000,4,0,5490000,0,1,1,19
11,162,2011,1800,127000,-1,0,6000000,0,0,0,13
63,762,2018,2800,14000,-1,0,14000000,1,0,-1,6
23,5975,2022,2000,33000,-1,4,18790000,1,0,1,2
13,201,2022,0,42000,-1,0,12800000,1,0,-1,2
13,208,2023,1600,5500,-1,6,18000000,0,1,0,1
9,5579,2019,1600,30790,-1,0,7690000,0,0,-1,5
61,1487,2017,1400,150000,-1,0,5000000,0,0,0,7
20,293,2020,3500,60000,-1,1,36990000,0,1,1,4
61,750,2018,1400,81000,-1,0,7790000,0,0,0,6
23,312,2012,2400,175000,-1,0,4700000,0,0,0,12
50,664,2017,4800,60275,4,0,56990000,0,1,1,7
11,1806,2019,1400,56,-1,0,7900000,0,0,0,5
11,944,2019,1200,40000,-1,0,5700000,0,0,0,5
20,286,2017,0,89000,-1,7,18500000,0,1,-1,7
27,353,2016,1400,63000,0,0,7490000,0,0,0,8
11,1693,2021,1000,31000,0,1,9800000,0,0,0,3
33,400,2022,1400,12000,5,0,14380000,0,1,0,2
11,177,2012,6200,57000,-1,0,27900000,0,0,0,12
38,830,2013,2200,275000,-1,1,6800000,1,0,1,11
11,176,2021,1500,36606,-1,0,15990000,0,1,-1,3
63,762,1997,2400,1,-1,0,7500000,0,0,1,27
33,401,2016,1400,1,5,0,7980000,0,0,0,8
63,762,2020,2400,47830,-1,0,12690000,1,0,1,4
27,353,2008,1600,162000,-1,5,3500000,0,0,0,16
47,1454,2016,0,120000,-1,0,10500000,0,0,-1,8
64,792,2018,2000,165000,-1,3,19500000,1,1,1,6
52,686,2022,2000,22000,-1,7,9800000,0,0,0,2
33,400,2012,1400,97000,-1,10,4600000,0,0,0,12
27,5588,2017,1400,125000,-1,0,7200000,0,0,-1,7
4,27,2018,2000,80000,1,0,27500000,0,1,-1,6
27,334,2017,2000,100000000,-1,0,13000000,0,1,-1,7
27,353,2023,1400,21000,-1,7,11000000,0,0,0,1
13,213,2019,1600,124000,-1,0,4990000,1,0,0,5
52,685,2014,2000,74238,0,0,6990000,0,1,0,10
1,6044,2020,2000,57000,4,0,29900000,0,1,1,4
26,322,2016,3500,89001,1,0,17390000,0,1,0,8
63,762,2018,0,56612,5,0,17400000,1,0,1,6
63,756,2011,1300,180000,-1,0,5490000,0,1,0,13
49,6011,2022,0,4100,-1,3,19990000,1,0,-1,2
60,723,2018,2000,41540,-1,0,17300000,0,1,1,6
11,179,2021,3600,38200,-1,5,32990000,0,1,1,3
